|10003424|8886015414061|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003426|8992702005976|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003427|8886057883672|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003435|0089686014280|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003453|9311931183160|TRF|12/11/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003457|8992957214307|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003479|8992748195303|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003481|8998685052303|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003485|8991001121400|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003485|8991001903532|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003491|8998685053300|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003498|8992779251405|TRF|16/03/2024 00:00:00|TRF|03/03/2026 00:00:00
|10003503|8991102021531|TRF|18/07/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003507|8992709818807|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003511|8992895171106|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003514|8999777761097|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003517|0089686010824|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003517|0089686010947|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003519|0711844330016|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003520|0711844330115|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003530|8992806000303|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003550|8998866181082|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003569|8999999707859|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003616|8992222010221|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003616|8992222010238|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003627|8999988888811|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003645|8998866679664|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003646|8998866679602|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003650|8992112011017|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003650|8992112036034|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003653|8992802140010|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003682|8992987001021|TRF|15/09/2025 00:00:00|TRF|03/03/2026 00:00:00
|10003683|8992987001038|TRF|11/09/2020 00:00:00|TRF|03/03/2026 00:00:00
|10003696|8991188943062|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003697|8992770011091|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003706|8992779251306|TRF|25/02/2025 00:00:00|TRF|03/03/2026 00:00:00
|10003707|0089686540031|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003795|013811|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003795|8993993960593|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003795|8997031230037|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003795|8997230990015|TRF|30/08/2022 00:00:00|TRF|03/03/2026 00:00:00
|10003795|8998688640002|TRF|26/05/2020 00:00:00|TRF|03/03/2026 00:00:00
|10003799|8993058000653|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003799|8993058000684|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003800|0089686041705|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003800|089686041705|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003801|0089686041767|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10003801|089686041767|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
